movie_name,year,tags
rajnigandha,1974,drama romanc delhibas woman steadi relationship boyfriend forc come term true feel job interview mumbai bring old flame back life basu chatterje vidya sinha amol palekar dinesh thakur rajeeta kochhar
party,1984,drama plan social gather held commemor divakar barv award receiv pertain contribut indian art film social event greet import see full summari » govind nihalani deepa sahi ila arun raju barot mohan bhandari
ek ladka ek ladki,1992,comedi romanc arrog heiress becom amnesiac greedi uncl attempt kill hardwork farmer bear grudg imperson husband bring home reveng vijay sadanah salman khan neelam kothari anupam kher govardhan asrani
parzania,2005,drama histori parsi famili struggl find thier son genocid carri vest interest outfit 2002 commonli known gujarat riot broke godhra train burn incid riot 790 muslim 289 hindu die around 300 peopl miss indian state gujarat rahul dholakia naseeruddin shah corin nemec sarika thakur parzaan dastur
vodka diaries,2018,mysteri thriller misti town manali acp ashwini dixit attempt solv seri mysteri murder happen singl night might connect night club vodka diari kushal srivastava kay kay menon raima sen mandira bedi sharib hashmi
phool khile hain gulshan gulshan,1978,drama famili awar grandson acquir bad habit rich spoil brat includ woman alcohol lala ganpat rai instruct lawyer make condit see full summari » sikandar khanna rishi kapoor moushumi chatterje ashok kumar amjad khan
meri biwi ka jawab nahin,2004,action comedi romanc ajay get marri childhood friend durga illiter unabl differenti style day long time ago ajay given post polic see full summari » pankaj parashar sm iqbal akshay kumar sridevi gulshan grover laxmik berd
undertrial,2007,crime drama sagar hussain factori worker fals accus imprison rape daughter later lawyer dig deeper truth reveal much wors imagin aziz khan rajpal naurang yadav kader khan prem chopra pratima kazmi
agni sakshi,1996,drama music romanc newli marri suraj shivangi honeymoon meet vishwanath claim shivangi wife partho ghosh jacki shroff nana patekar manisha koirala divya dutta
suryaa: an awakening,1989,action drama shikarpur rule gangadhar chaudhari whose known grab land poor farmer kill dont agre one victim crime veer singh get kill leav see full summari » esmayeel shroff raaj kumar vinod khanna raj babbar bhanupriya
...aur pyaar ho gaya,1997,comedi drama music grandpa grandma kapoor live wealthi lifestyl widow son kailashnath daughter ashi marriag age kailashnath arrang daughter marriag see full summari » rahul rawail bobbi deol aishwarya rai bachchan shammi kapoor anupam kher
fever,2016,crime mysteri assassin lose memori accid wake know name subconsci memori crime commit rajeev jhaveri rajeev khandelw gauahar khan gemma atkinson ankita makwana
rakhta charitra,2010,action biographi crime killer bandit decid becom politician order aveng death famili ram gopal varma vivek oberoi shatrughan sinha sudeep abhimanyu singh
raag desh,2017,action drama histori period film base histor 1945 indian nation armi red fort trial tigmanshu dhulia kunal kapoor amit sadh mohit marwah kenneth desai
pudhiya geethai,2003,action drama romanc sarathi brilliant carefre young man unawar astrolog predict death age 27 eventu come loggerhead reddiar land deal gone bad jagan joseph vijay meera jasmin ameesha patel kalabhavan mani
akaash vani,2013,drama romanc follow love stori boy girl luv ranjan kartik aaryan nushrratt bharuccha sunni singh gautam mehra
kundan,1993,action drama thakur shamsher singh live wealthi life fund chiefli crimin activ smuggl deal drug never arrest sever highrank see full summari » kc bokadia dharmendra jaya prada amrish puri farha naaz
apradhi,1992,action crime drama satyaprakash honest secur offic work dock small town india live parent mr mr vishambernath wife janki blind daughter munni see full summari » k ravi shankar vika anand aparajita arun bakshi rajni bala
house arrest,2019,comedi worldweari man selfimpos home confin becom comedi error simultan arriv peculiar packag curiou journalist samit basu shashanka ghosh ali fazal shriya pilgaonkar jim sarbh barkha singh
garm hava,1974,drama postpartit india muslim businessman famili struggl right countri ms sathyu balraj sahni ak hangal geeta kak jamal hashmi
saat hindustani,1969,action adventur drama woman await surgeri recal life revolutionari along seven countrymen khwaja ahmad abba utpal dutt jalal agha anwar ali madhu
abcd (any body can dance),2013,drama music capabl dancer provok evil design employ natur prove mettl remo dsouza prabhu deva ganesh acharya kay kay menon lauren gottlieb
nil battey sannata,2015,drama famili stori singl woman mom dream daughter ashwini iyer tiwari swara bhasker riya shukla ratna pathak shah pankaj tripathi
badmaash babes,2023,drama stripper alisha bachelor parti found dead next morn high societi live best friend alisha maya zee go roller coaster ride ajay v bhumika gurung pratibha phogat chandni srivastava
376 d,2020,crime thriller seri heinou event one dark night lane delhi two brother come facetofac nightmar never imagin entir life turn upsid soon see full summari » gunveen kaur robin sikarwar vivek kumar deeksha joshi sumit singh sikarwar priyanka sharma
shola aur shabnam,1992,action comedi drama spoil arrog brother bali notori gangster kali baba enlist nation cadet corp want way fellowstud trainer inder mohan see full summari » david dhawan govinda divya bharti gulshan grover alok nath
naina,2005,drama horror mysteri receiv eye transplant young woman realiz see supernatur world shripal morakhia urmila matondkar anuj sawhney malavika nair amardeep jha
noorie,1979,drama famili romanc noori tell simpl touch stori noori yusuf fearless love dream cost manmohan krishna farooq shaikh poonam dhillon madan puri iftekhar
satya 2,2013,action crime drama build strong underworld man come mumbai rectifi error made previou mafia leader ram gopal varma puneet singh ratn sharwanand anaika soti mahesh thakur
marigold,2007,comedi music romanc ali larter play american actress becom immers bollywood film world willard carrol salman khan ali larter nandana sen ian bohen
teraa surroor,2016,action drama romanc tara wadia farah karimae singer girlfriend gangster raghu himesh reshammiya live mother shernaz patel goe dublin get detain see full summari » shawn arranha himesh reshammiya farah karimae naseeruddin shah shekhar kapur
be happy,Unknown,stori father 13 year old daughter remo dsouza abhishek bachchan nora fatehi
valley of flowers,2006,adventur drama fantasi great asian love stori unforgett tale passion death reincarn mesmer himalayan epic span two centuri silk rout earli 19th centuri bustl metropoli modernday tokyo pan nalin milind soman mylèn jampanoï naseeruddin shah jampa kalsang tamang
zameen,2003,action adventur thriller colonel ranvir acp jaideep join forc fight pakistani terrorist hijack indian airplan demand free milit leader return rohit shetti ajay devgn abhishek bachchan bipasha basu mukesh tiwari
odd couple,2019,drama movi revolv around two coupl age gap 15 year prashant johari pradeep singh adhikari sumit gulati suchitra krishnamoorthi manoj pahwa
ayee milan ki raat,1991,romanc tantrik convert two lover snake one sunset one sunris k pappu avinash wadhawan shaheen anupam kher kulbhushan kharbanda
fakira,1976,action drama thriller vijay help poor rob rich ajay assign job bring vijay justic thirsti other blood men unawar brother separ young age cp dixit shashi kapoor shabana azmi govardhan asrani aruna irani
sos: secrets of sex,2013,drama prachi becom pregnant boyfriend tri solv matter way abort kumaar aadarsh kumaar aadarsh gagan guru harman preet kaur ritesh raghuvanshi
leera the soulmate,2018,scifi salman khan also import cameo one scene leav space salman come pick take back later scene remov director said salman didnt act well sumnash sri kaljai rishabh arora dank rishu mehul adwani emiway bantai
red rose,1980,crime horror mysteri anand live wealthi lifestyl bombay palati hous run busi export india shop roopsagar cloth store meet one sale clerk sharda see full summari » bharathiraja rajesh khanna poonam dhillon aruna irani om shivpuri
ghar ho to aisa,1990,drama kumar famili consist ramprasad wife durga marri son vijay wife sharda daughter pinki marri daughter live kanchan husband see full summari » kalpataru anil kapoor meenakshi sheshadri raj kiran deepti naval
khooni mahal,1987,horror year burial monster accident set free group peopl lead disastr sequenc incid mohan bhakri raj kiran shoma anand jave khan neelam mehra
crook: it's good to be bad,2010,action crime drama corrupt polic racial motiv attack indian student complic reloc crook life australia mohit suri emraan hashmi neha sharma arjan bajwa mashhoor amrohi
pareshan,2023,comedi set backdrop singareni coalari movi shed light troubl aris friend famili lover rupak ronaldson bunni abiran raju bedigela muralidhar goud pavani karanam
apaharan,2005,action crime drama stori tumultu complex relationship father mohan agash son ajay devgan set backdrop thrive kidnap industri hindi heartland bihar prakash jha ajay devgn nana patekar bipasha basu ayub khan
incar,2023,drama thriller kidnap girl terrifi journey surviv harsh warrdhan sandeep goyat manish jhanjholia gyan prakash samsher singh sam
bhangra paa le,2020,comedi drama music determin bring tradit bhangra world stage dancer prep intern competit rival dream sneha taurani sunni kaushal rukshar dhillon shriya pilgaonkar parmeet sethi
krishna,1996,action drama romanc convict freshli prison given undercov name krishna task bring drug kingpin cartel deepak deepak shivdasani suniel shetti karisma kapoor shakti kapoor tinnu anand
mumbai express,2005,action comedi bike rider three smalltim crook kidnap rich man son huge ransom soon discov wrong boy illegitim son polic offic singeetam srinivasa rao dinesh shailendra kamal haasan manisha koirala pasupathi nassar
shalimar,1978,action adventur crime sir john locksley greatest jewel thief decid prize possess shalimar rubi pass worthi successor invit best rival jewel thiev island estat particip deadli contest krishna shah dharmendra zeenat aman rex harrison sylvia mile
aadhi bhagavan,2013,action crime thriller action film two lookalik crimin one want get kill ameer sultan jayam ravi nitu chandra sudha chandran saiju kurup
kya yehi pyaar hai,2002,drama romanc colleg slacker pursu girl dream anyth get like k muralimohana rao jacki shroff aftab shivdasani ameesha patel anupama verma
friendship,2021,action crime drama set colleg friendship emot saga two friend go way help girl get justic sexual abus kill goon succeed justic delay justic deni shamsurya johnpaulraj jpr john paul raj sham surya harbhajan singh arjun sarja losliya mariyanesan sathish
dunno y na jaane kyun...,2010,drama romanc two men fall love struggl relationship openli societi sanjay sharma zeenat aman kabir bedi hazel croney helen
teen devian,1965,music romanc devdutt anand work compani sell music instrument alway late work infuri boss johar thing chang better johar find devdutt see full summari » amarjeet dev anand nanda karnataki simi garew johar
noblemen,2018,drama 15 year old boy struggl adolesc year terror gang bulli posh board school set forth chain event lead loss life innoc vandana kataria kunal kapoor ali haji moham ali mir ivan rodrigu
angaar,1992,action crime drama angri slumdwel arrest found guilti institution shashil k nair jacki shroff dimpl kapadia nana patekar om puri
3g: a killer connection,2013,horror mysteri scifi sam purchas second hand cellphon start get mysteri call shiirshak anand shantanu ray chhibber neil nitin mukesh sonal chauhan mrinalini sharma asheesh kapur
jurm,2005,crime drama mysteri avinash malhotra bobbi deol marri sanjana lara dutta one night sanjana murder avinash arrest murder wife vikram bhatt kamal adib bobbi deol lara dutta milind gunaji
milenge milenge,2010,drama romanc hope destini reunit coupl verg get marri attempt locat satish kaushik kareena kapoor shahid kapoor aarti chhabria delnaaz irani
sri,2023,biographi drama industrialist srikanth bolla didnt let visual impair come way vision found bollant industri tushar hiranandani alaya f jyotika sharad kelkar deepak mahato
english babu desi mem,1996,comedi drama music brother die wealthi vikram reluctantli goe back india form surpris bond orphan nephew showgirl rais praveen nischol shah rukh khan sonali bendr rajeshwari saeed jaffrey
kahani rubberband ki,2022,comedi drama famili regular life young coupl uttar pradesh contracept devic malfunct result unintend pregnanc maintain friendship kavya narendra decid take condom manufactur sarika sanjot manish raisinghan avika gor pratik gandhi gaurav gera
doosara aadmi,1977,drama famili romanc kanu timsi nisha find entangl emot saga struggl nisha past kanu timsi present uncertain futur ramesh talwar shashi kapoor rishi kapoor neetu singh rakhe gulzar
mithya,2008,comedi crime thriller twobit actor face challeng ask polic imperson lookalik gangster rajat kapoor ranvir shorey neha dhupia naseeruddin shah saurabh shukla
wajood,1998,action crime drama stori revolv around malhar gopalda agnihotri outofwork actor poor depend father head retir malhar know act well inde see full summari » n chandra nana patekar madhuri dixit mukul dev ramya krishnan
arzoo,1965,drama music romanc complet medic studi gopal rajendra kumar take break goe holiday kashmir meet usha sadhana fall love back see full summari » ramanand sagar rajendra kumar tuli sadhana shivdasani feroz khan nazima
aamdani atthanni kharcha rupaiya,2001,comedi drama famili order make end meet three women step hous earn howev irk jobless husband go extrem length stop k raghavendra rao ravindra babu govinda juhi chawla tabu chandrachur singh
ghar parivaar,1991,drama nobl shankar sell properti send stepbroth balwant citi higher educ balwant return wife refus adjust simpl villag life becom reason famili split mohanji prasad rajesh khanna rishi kapoor raj kiran moushumi chatterje
dev,2004,drama joint commission polic dev pratap singh dutybound selfright offic special commission tejind khosla balanc forc polit interest chief see full summari » govind nihalani amitabh bachchan om puri fardeen khan kareena kapoor
khamosh,1986,mysteri thriller starlet murder film locat detect arriv investig cast crew vidhu vinod chopra shabana azmi amol palekar naseeruddin shah soni razdan
corporate,2006,drama two corpor giant compet order recklessli maxim respect profit madhur bhandarkar bipasha basu kay kay menon raj babbar rajat kapoor
avtaar,1983,drama avtaar krishen live poor lifestyl wife radha two son ramesh chander work factori toil hard son get necessari educ live see full summari » mohan kumar rajesh khanna shabana azmi sujit kumar ak hangal
juliet's x-tape,Unknown,thriller add plot pravein birj aparna bajpai aditya rajput
munna,2007,action munna colleg student target khakha local gangster person vendetta sinc childhood vamshi paidip prabha ileana dcruz prakash raj kota srinivasa rao
loev,2015,drama romanc weekend trip friend take sudden turn make question love mean sudhanshu saria dhruv ganesh siddharth menon shiv panditt dixit
dushman duniya ka,1996,drama social drama drug addict among youth advers effect live mehmood tabrez hashmi laila mehmood manzoor ali chetana da
girlfriend,2004,drama man come two lesbian lover henc form triangl bleak consequ karan razdan isha koppikar aashish chaudhari amrita arora sumit nijhawan
humse na jeeta koi,1983,comedi sunder singh live wife lajwanti three son bheema kishan vijay small town india two elder son slacker mischief wrestl find see full summari » shibu mitra amjad khan randhir kapoor raj kiran asha sachdev
sapoot,1996,action crime drama gangster kill rival two son vow reveng jagdish sharma akshay kumar suniel shetti karisma kapoor sonali bendr
aashik aawara,1993,drama rais kindli thief orphan jimmi goe run goon fall love jyoti whose father indirectli caus parent death umesh mehra saif ali khan mamta kulkarni mohnish behl rakesh bedi
andaz,1971,drama romanc rajoo rajesh khanna sheetal hema malini love expect opposit rajoo dad ajit marri simpl templ ceremoni rajoo dad vehement see full summari » ramesh sippi shammi kapoor rajesh khanna hema malini simi garew
masterji,1985,comedi drama romanc percoci villag bell radha daughter mukhiya jamnada take like widow schoolmast masterji father toddler spurn publicli accus see full summari » k raghavendra rao rajesh khanna sridevi anita raj kader khan
mr. x,2015,action crime drama gain power invis man becom vigilant order take reveng wrong vikram bhatt emraan hashmi amyra dastur tanmay bhat sushil pandey
shaan,1980,action adventur comedi two brother go intern mafia kingpin murder cop brother later join anoth man want reveng gangster ramesh sippi sunil dutt shashi kapoor amitabh bachchan shatrughan sinha
biwi no. 1,1999,comedi drama romanc housewif learn husband cheat thu quest bring back begin david dhawan karisma kapoor salman khan anil kapoor sushmita sen
angry young men,Unknown,drama add plot david dhawan karisma kapoor salman khan anil kapoor sushmita sen
love nation,2023,drama scifi stori scientist play deepak parashar messeng peac lover mankind lost life follow path ahimsa parmo dharma see full summari » basith ahm khan dharmendra adeeb maviya govind namdeo
get educated: paathshaala,2010,drama famili new english schoolteach also teach music end lead teacher student revolt school manag milind ukey nana patekar shahid kapoor ayesha takia sushant singh
doodh ka karz,1990,action drama fantasi sapheran parvati along newborn son suraj watch helplessli husband gangu wrongli accus theft beaten death raghuv singh bhairav singh see full summari » ashok gaekwad jacki shroff neelam kothari prem chopra aruna irani
shortcut romeo,2013,action crime drama suraj spot coupl make love golf cours video film entir event blackmail coupl ask ensur luxuri life return footag susi ganesan neil nitin mukesh ameesha patel puja gupta jatin garew
bhaiaji superhit,2018,action comedi drama goon tri win wife back make movi love stori neeraj pathak sunni deol preiti g zinta arshad warsi ameesha patel
himmat,1996,action comedi drama two indian secret agent ajay abdul share brotherli bond howev abdul kill line duti mission hand ajay decid aveng friend death sunil sharma anand naseeruddin shah sunni deol tabu shilpa shetti kundra
siddharth,2013,drama chainwallah delhi travel across india search miss son hope whoever took return unharm richi mehta rajesh tailang tannishtha chatterje anurag arora shobha sharma jassi
c kkompany,2008,comedi drama thriller three luck men adapt strateg idea extort find deep troubl sachin yardi tusshar kapoor anupam kher rajpal naurang yadav raima sen
aan: men at work,2004,action crime drama dcp patnaik team fight corrupt politician mafia rule mumbai citi howev faith law order test seriou outcom madhur bhandarkar akshay kumar shatrughan sinha suniel shetti paresh rawal
time out,2015,drama famili music year friendship laughter love share two brother face music 14 year old boy confront complex simpl relationship rikhil bahadur chirag malhotra pranay pachauri kaamya sharma aditya jain
monalisa,2021,romanc add plot rehan khan ankit dubey sharanya jit kaur vishal raj sharma
phool aur angaar,1993,action drama vijay saxena live middleclass lifestyl along collegego sister sweeti small town india get job professor citi colleg meet see full summari » ashok gaekwad govardhan asrani bajrangi arun bali nimai bali
jai gangaajal,2016,crime drama newli appoint senior inspector find power goon peopl depart prakash jha priyanka chopra jona prakash jha manav kaul ninad kamat
yudh,1985,action crime drama savitri twin son get abduct crimin name gama mate need son savitri adopt young boy search frantic twin babi year later adopt son see full summari » rajiv rai jacki shroff anil kapoor tina ambani nutan
knock out,2010,action crime drama hidden mysteri agenda sniper hold businessman hostag close phone booth order obey sniper kill mani shankar sanjay dutt irrfan khan kangana ranaut gulshan grover
london paris new york,2012,romanc nikhil lalitha two complet differ individu drawn spite differ perhap follow journey meet london pari new york night citi anu menon ali zafar aditi rao hydari candic pereira scherrikar bell
vampires of vijay nagar,Unknown,comedi horror thriller determin historian sift old manuscript seek clue mysteri legend vampir vijay nagar amar kaushik samantha ruth prabhu ayushmann khurrana aparshakti khurana sapthami gowda
khudgarz,1987,drama sita sinha watch young son bihari fight anoth young wealthi lad amar spatter dirt bodi use car sita interven separ take see full summari » rakesh roshan jeetendra shatrughan sinha bhanupriya amrita singh
bol radha bol,1992,action comedi crime man return trip discov impostor taken life david dhawan rishi kapoor juhi chawla kader khan shakti kapoor
junglee,2019,action adventur thriller stori revolv around vet homecom father eleph reserv encount fight intern poacher racket chuck russel vidyut jammwal lar kjeldsen asha bhat vishwanath chatterje
thangalaan,2024,action adventur drama base true event revolv around live mine worker kolar gold field karnataka pa ranjith vikram parvathi thiruvothu malavika mohanan pasupathi
irudhi suttru,2016,action drama sport stori former boxer quit box follow fallout author underli polit goe coach fisherwoman fulfil dream sudha kongara madhavan nassar radha ravi kaali venkat
world famous lover,2020,comedi drama romanc amalgam four differ love stori seenayya suvarna middleclass coupl small town gautham youngster romanc pari iza union leader srinu love boss ladi first colleg romanc kranthi madhav vijay deverakonda raashi khanna aishwarya rajesh catherin tresa
chupke chupke,1975,comedi drama romanc newli wed husband play practic joke wife famili full support wife friend hrishikesh mukherje dharmendra sharmila tagor amitabh bachchan jaya bachchan
jahaan chaar yaar,2022,comedi drama journey four marri friend set goa seek solac ordinari live find extraordinari adventur kamal pandey swara bhasker meher vij shikha talsania pooja chopra
dil dosti etc,2007,comedi crime drama two colleg boy divers background believ sinc time side anyth possibl consequ arrog lead challeng prove effici manish tiwari imaaduddin shah shreya talpad smriti mishra nikita anand
krazzy 4,2008,comedi crime drama 4 mental patient formul plan rescu kidnap doctor teach kidnapp lesson jaideep sen juhi chawla irrfan khan arshad warsi rajpal naurang yadav
anupama,1966,drama romanc mohan sharma tarun bose workahol whose life chang dramat wife die give birth daughter uma sharmila tagor despis daughter day see full summari » hrishikesh mukherje dharmendra sharmila tagor shashikala jawalkar deven verma
chacha bhatija,1977,action comedi drama teja famili consist wife sita brother shanker son sunder live happili thing take turn wors sita pass away teja decid see full summari » manmohan desai dharmendra hema malini randhir kapoor yogeeta bali
ittefaq,1969,crime mysteri thriller take place almost entir cours one stormi night woman terrifi accus murder escap mental hospit seek refug home yash chopra rajesh khanna nanda karnataki sujit kumar bindu desai
patthar ke phool,1991,action drama romanc young polic offic daughter gangster fall love first sight anant balani salman khan raveena tandon kiran kumar manohar singh
the death sentence: mrityu dand,1997,action drama three women sentenc death dare speak threaten break statu quo male domin societi prakash jha shabana azmi madhuri dixit ayub khan shilpa shirodkar
the fighter suman,2023,action drama fighter suman captiv love stori twist suman son wealthi businessman fall love girl name pooja mysteri kill devast see full summari » ravi sagar rajani bharadwaj zayleen ganapathi dharma keerthiraj nimika ratnakar
shor,1972,drama shankar manoj kumar love wife geeta nanda deepak master satyajeet poor happi famili tragedi strike one day deepak wonder railway track see full summari » manoj kumar manoj kumar jaya bachchan premnath malhotra kamini kaushal
batwara,1989,action drama india circa british rule princ famili consist bade thakur shammi kapoor son devan vijayendra ghatg vikram singh vinod khanna third son see full summari » jp dutta dharmendra vinod khanna dimpl kapadia poonam dhillon
bullett raja,2013,action crime drama common man transform gangster revolt system obedi follow declar war polic govern industrialist tigmanshu dhulia ajit sabl sanjiv trigunayat saif ali khan sonakshi sinha vidyut jammwal jimmi shergil
unfreedom,2014,crime drama romanc lesbian daughter fight arrang marriag india religi fundamentalist target antiextremist scholar new york raj amit kumar victor banerje adil hussain bhanu uday preeti gupta
aaja nachle,2007,drama famili music dia danc teacher die return town learnt live danc importantli save endang ajanta theatr anil mehta madhuri dixit darshan jariwala raghubir yadav divya dutta
albert pinto ko gussa kyon ata hai,1980,comedi drama romanc man mumbai bombay angri variou issu differ circumst saeed akhtar mirza naseeruddin shah shabana azmi smita patil dilip dhawan
angaaray,1998,action crime drama bangalorebas polic offic told go undercov mumbai infiltr gang run childhood friend bring justic mahesh bhatt akshay kumar nagarjuna akkineni pooja bhatt sonali bendr
jeene nahi doonga,1984,action bitter animos hatr exist commun jangavar dilavar dilavar roshan want bring peac everyon set exampl marri chandni see full summari » rajkumar kohli dharmendra shatrughan sinha raj babbar anita raj
woh 3 din,2022,drama uncompl man uncompl dream sanjay mishra rikshaw driver raaj aashoo parnika chandak shobha gavan thulla khan ayush kumar
testing movie1,2015,anim adventur famili test one prod trivial trivia 2010 dom fantana jame hannay jame p savag ruarc sorensen timothi fantast elis huard dom fantana marti bower paul ohlhaut justin campbel
mujhse fraaandship karoge,2011,comedi drama romanc cant make best thing fake question remain long fake true love nupur asthana saqib saleem saba azad nishant dahiya tara dsouza
quotation gang,Unknown,crime thriller film revolv around bold femal contract killer take crime syndic fight power incid chang life upsid vivek priyamani sunni leon jacki shroff v jayaprakash
mere apne,1971,drama anandi devi old widow live villag bought citi distant rel arun anandi devi realiz arun wife want keep maid follow see full summari » gulzar meena kumari vinod khanna shatrughan sinha sumita sanyal
teri khata,2022,drama stori husband cheat wife captur properti kill father wife hire killer carri kill manag situat prashant kumar giri abhik benazir ram kumar singh bhadouria ravi bhatia manish chawla
fight club: members only,2006,action crime drama four colleg friend start underground fight club order earn quick money nevertheless becom suspect murder man turn mob boss brother abhay chopra vikram chopra suniel shetti sohail khan zay khan dino morea
hum to mohabbat karega,2000,action comedi romanc raju waiter crazi tv report geeta investig order prolong meet bear fals wit murder mislead polic fake descript kundan shah karisma kapoor bobbi deol rohit roy sadashiv amrapurkar
sanaa,2022,drama follow ambiti girl rage intern battl root unheal trauma sudhanshu saria radhika madan pooja bhatt shikha talsania sohum shah
karam,2005,action crime drama guiltridden hit man tri quit job traumat kill boss kidnap wife order make one last job sanjay f gupta john abraham priyanka chopra jona bharat dabholkar vishwajeet pradhan
majboor,1974,drama mysteri thriller termin ill man frame murder allow famili collect reward money success oper escap polic custodi search real killer ravi tandon amitabh bachchan parveen babi pran sikand farida jalal
chalte chalte,1976,romanc thriller geeta anil meet get acquaint fall love get marri wed night anil kill bandit leav devast geeta goe see full summari » sunder dar simi garew bhisham kohli nazneen shreeram lagoo
pran jaaye par shaan na jaaye,2003,comedi drama aman joshi aman verma research assign subject chawl dweller bombay citi rent small tenement talk peopl live soon get see full summari » sanjay jha raveena tandon namrata shirodkar rink khanna divya dutta
lootere,1993,action romanc thriller polic offic task protect murder wit dharmesh darshan sunni deol juhi chawla dinesh anand pooja bedi
chand sa roshan chehra,2005,romanc teen lover separ parent snobberi effort reunit drive plot shahab shamsi samir aftab shabbir ahluwalia shahid ahm talat aziz
bobby,1973,comedi music romanc raj son strict wealthi parent fall love bobbi daughter poor christian fisherman romanc parent oppos raj kapoor dimpl kapadia rishi kapoor pran sikand premnath malhotra
dhruva,2016,action crime thriller commit polic offic danger mission destroy corrupt person countri siddharth abhimanyu surend reddi ram charan arvind swami rakul preet singh navdeep
regina,2023,crime thriller regina upright straightforward girl whose world revolv around father howev thing chang father get kill soon get marri jo employe privat bank happen jo die domin dsilva sunaina ananth nag niva adithan vivek prasanna
bhopal: a prayer for rain,2014,drama interwoven stori peopl india us face dilemma life time month lead biggest industri disast human histori claim 10000 innoc live within hour inspir real event ravi kumar mischa barton martin sheen kal penn lisa dwan
saindhav,2023,action crime drama add plot sailesh kolanu nawazuddin siddiqui ruhani sharma venkatesh daggubati arya
christopher,2023,action crime drama maverick cop forc work outsid limit law system failsth stori weav across past present reveal motiv shape action b unnikrishnan mammootti vinay rai shine tom chacko jinu joseph
pyaar impossible!,2010,comedi romanc everybodi love beauti alisha surpris nerdi abhay love doesnt know exist year later path cross jugal hansraj priyanka chopra jona anupam kher dino morea uday chopra
insaf ka tarazu,1980,crime drama ramesh businessman arrest molest bharati beauti queen later accus murder arrest event unfold show compel br chopra zeenat aman raj babbar deepak parashar padmini kolhapur
sanjog,1985,drama bombaybr narain goe villag meet fall love villag bell yashodra also attract get marri marriag go see full summari » k viswanath jeetendra jaya prada vinod mehra aruna irani
kyun! ho gaya na...,2004,comedi drama romanc woman decid marri childhood friend get heart broken sweetheart samir karnik amitabh bachchan vivek oberoi aishwarya rai bachchan om puri
netaji subhas chandra bose: the forgotten hero,2005,biographi drama histori film last five year indian leader subha chandra life also includ life stori flashback sequenc shyam beneg vinay anand ila arun pankaj berri nicola chagrin
khatta meetha,1978,comedi drama two old peopl get marri children previou marriag live togeth roof clash hilar ensu basu chatterje ashok kumar rakesh roshan bindiya goswami raju shrestha
sector balakot,2023,war stori begin shootout scene nia offic raid secret locat jungl 8 terrorist 1 master mind hide plan big event see full synopsi » hitesh paulbhai khristi elakshi gupta vipul gupta ridoyanul hoq puneet issar
nibunan,2017,action crime thriller along partner inspector joseph vandhana dsp ranjith kalidoss attempt hunt psychot killer realiz he suffer unwant disord arun vaidyanathan arjun sarja prasanna varalaxmi sarathkumar sruthi hariharan
anari,1993,comedi drama romanc rich girl appoint simpleton bodyguard soon fall love creat havoc life k muralimohana rao rakhe gulzar venkatesh daggubati karisma kapoor suresh oberoi
mca middle class abbayi,2017,action comedi youngster tri protect sisterinlaw transport offici dread goon run illeg road transport busi venu sriram nani sai pallavi bhoomika chawla rajeev kanakala
music teacher,2019,drama romanc deject smalltown music teacher grappl guilt regret expupil love return home star alway want sarthak dasgupta divya dutta neena gupta manav kaul niharika lyra dutt
taxi no. 9 2 11: nau do gyarah,2006,comedi drama thriller cabbi patekar businessman abraham need big money partak twohour adventur togeth milan luthria john abraham nana patekar sonali kulkarni sameera reddi
shatranj ke khilari,1977,comedi drama histori waze ali shah ruler one last independ kingdom india british intent control rich countri sent gener outram secret mission clear see full summari » satyajit ray sanjeev kumar saeed jaffrey shabana azmi farida jalal
main khiladi tu anari,1994,action comedi drama bombay polic offic seek reveng brother kill power underworld figur thing get complic matine movi idol begin shadow policeman research movi role sameer malkan akshay kumar saif ali khan shilpa shetti kundra raageshwari
sangam,1964,drama music romanc return home war assum dead pilot wed woman long love unawar plan marri best friend raj kapoor raj kapoor rajendra kumar tuli vyjayanthimala iftekhar
satte pe satta,1982,action comedi drama eldest seven brother run famili farm togeth marri pretti nurs inspir countrybumpkin sibl follow exampl raj n sippi amitabh bachchan hema malini ranjeeta kaur amjad khan
d company,2021,action crime thriller biggest saga year unfold dark side india underworld enterpris film showcas true stori behind india biggest underworld enterpris compani see full summari » ram gopal varma sandeep bose abhilash chaudhari gaurav daagar pranay dixit
the test,XXV,sport add plot sashikanth nayanthara madhavan siddharth meera jasmin
red: the dark side,2007,drama romanc thriller neel fatal heart ailment luckili get heart transplant surgeri meet anahita vikram bhatt aftab shivdasani celina jaitli amrita arora amin haje
fool n final,2007,action comedi crime bunch misfit gangster embark journey find lost stolen diamond ahm khan sunni deol shahid kapoor vivek oberoi ayesha takia
home delivery: aapko... ghar tak,2005,comedi romanc sunni malhotra vivek oberoi 28 year old writer carv name popular agoni uncl name gyan guru write time hindustan sunni also manag see full summari » sujoy ghosh vivek oberoi mahima chaudhri ayesha takia boman irani
max,Unknown,add plot vijay karthikeyan sudeep samyuktha hornadu anirudh bhat sukrutha wagl
vaah! life ho toh aisi!,2005,comedi drama famili adi chachu face dilemma big one told god death 15 minut life left would mahesh manjrekar shahid kapoor amrita rao sanjay dutt arshad warsi
khandaani shafakhana,2019,comedi drama feisti girl punjab tri continu famili tradit open sex clinic help awar other hometown shilpi dasgupta sonakshi sinha badshah varun sharma priyansh jora
